Unnamed: 0,Date,Manufacturing_Date,Expiry_Date,Days_to_Expiry_at_Sale,Is_Near_Expiry_At_Sale,Product_ID,Product_Name,Category,Company_Name,Is_Perishable,Shelf_Life_Days,Storage_Temperature,Lot_ID,Stock_Batch_Quantity,Quantity_Stocked,Quantity_Sold,Wastage_Units,On_Hand_After_Sale,Near_Expiry_Units,Price_per_Unit,Revenue,Feedback_Score,Supermarket_Branch
123,2024-02-16,2023-05-13,2024-04-05,49,False,8086,Cold Coffee 200ml,Beverages,Nestlé,False,328,Ambient (20-25°C),LOT-20230513-367,871,514,191,16,307,76,67.48,12888.68,3,Supermarket C - HSR Layout
124,2024-02-04,2024-02-01,2024-02-08,4,False,4578,Tomato,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20240201-832,642,482,216,31,235,70,59.59,12871.44,3,Supermarket C - HSR Layout
125,2023-06-05,2023-06-02,2023-06-13,8,False,7354,Chicken Breast 500g,Meat,Licious,True,11,Frozen (-18°C),LOT-20230602-136,281,270,133,19,118,9,224.46,29853.18,5,Supermarket C - HSR Layout
126,2023-11-08,2023-10-23,2023-11-10,2,True,3540,Orange,Fruits,Del Monte,True,18,Cool (10-15°C),LOT-20231023-114,531,448,243,25,180,180,105.67,25677.81,3,Supermarket C - HSR Layout
127,2023-04-11,2023-04-10,2023-04-17,6,False,4455,Spinach,Vegetables,FarmGate,True,7,Cool (10-15°C),LOT-20230410-715,645,340,91,31,218,59,58.34,5308.94,4,Supermarket C - HSR Layout
128,2023-06-16,2023-06-11,2023-06-20,4,False,3109,Apple,Fruits,Del Monte,True,9,Cool (10-15°C),LOT-20230611-841,573,299,146,13,140,35,58.65,8562.9,4,Supermarket C - HSR Layout
129,2025-01-29,2024-07-11,2025-06-25,147,False,8204,Soda 500ml,Beverages,Coca-Cola,False,349,Ambient (20-25°C),LOT-20240711-590,911,462,201,15,246,73,40.06,8052.06,2,Supermarket C - HSR Layout
130,2025-03-17,2025-03-17,2025-03-23,6,False,6345,Croissant,Bakery,Local Bakery,True,6,Ambient (20-25°C),LOT-20250317-363,690,550,324,19,207,60,30.71,9950.04,5,Supermarket C - HSR Layout
131,2023-11-09,2023-11-07,2023-11-14,5,False,4806,Potato,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20231107-273,552,398,196,21,181,51,33.83,6630.68,5,Supermarket C - HSR Layout
132,2023-06-21,2023-06-19,2023-06-25,4,False,6943,Brown Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20230619-814,629,467,238,34,195,22,44.35,10555.3,5,Supermarket C - HSR Layout
133,2024-10-26,2024-10-24,2024-11-04,9,False,3934,Mango,Fruits,FreshFarms,True,11,Cool (10-15°C),LOT-20241024-425,411,309,157,22,130,32,32.23,5060.11,4,Supermarket C - HSR Layout
134,2025-02-06,2025-01-29,2025-02-11,5,False,7143,Fish Fillet 500g,Meat,FreshToHome,True,13,Frozen (-18°C),LOT-20250129-424,602,418,129,41,248,8,324.9,41912.1,3,Supermarket C - HSR Layout
135,2025-06-20,2025-06-12,2025-06-29,9,False,5141,Milk 500ml,Dairy,Amul,True,17,Chilled (2-4°C),LOT-20250612-791,436,295,159,13,123,14,95.58,15197.22,5,Supermarket C - HSR Layout
136,2024-09-06,2024-09-03,2024-09-14,8,False,3813,Grapes,Fruits,Reliance Fresh,True,11,Cool (10-15°C),LOT-20240903-797,334,272,173,13,86,10,103.36,17881.28,5,Supermarket C - HSR Layout
137,2024-03-18,2024-03-15,2024-03-27,9,False,3574,Orange,Fruits,Del Monte,True,12,Cool (10-15°C),LOT-20240315-836,385,246,164,8,74,7,41.66,6832.24,4,Supermarket C - HSR Layout
138,2025-02-06,2025-01-18,2025-02-06,0,True,5974,Milk 500ml,Dairy,Amul,True,19,Chilled (2-4°C),LOT-20250118-827,828,711,449,28,234,234,20.85,9361.65,3,Supermarket C - HSR Layout
139,2025-01-02,2024-12-14,2025-05-24,142,False,9149,Masala Namkeen 150g,Snacks,Haldiram's,False,161,Ambient (20-25°C),LOT-20241214-727,1152,1019,529,19,471,118,55.49,29354.21,4,Supermarket C - HSR Layout
140,2023-01-13,2023-01-13,2023-01-16,3,True,6015,Sandwich Bread,Bakery,Britannia,True,3,Ambient (20-25°C),LOT-20230113-987,780,532,324,29,179,179,27.66,8961.84,5,Supermarket C - HSR Layout
141,2023-04-08,2023-04-03,2023-04-16,8,False,4387,Onion,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20230403-622,589,477,188,39,250,65,17.62,3312.56,5,Supermarket C - HSR Layout
142,2024-06-06,2024-05-30,2024-06-09,3,True,5567,Milk 500ml,Dairy,Amul,True,10,Chilled (2-4°C),LOT-20240530-722,594,451,354,14,83,83,116.26,41156.04,4,Supermarket C - HSR Layout
143,2025-05-30,2025-05-24,2025-06-06,7,False,3925,Apple,Fruits,Del Monte,True,13,Cool (10-15°C),LOT-20250524-816,131,131,65,10,56,13,38.05,2473.25,4,Supermarket C - HSR Layout
144,2024-08-25,2024-06-23,2025-02-22,181,False,8834,Cold Coffee 200ml,Beverages,Nestlé,False,244,Ambient (20-25°C),LOT-20240623-493,613,384,92,21,271,47,111.48,10256.16,3,Supermarket C - HSR Layout
145,2025-04-19,2024-11-20,2025-07-21,93,False,8138,Orange Juice 1L,Beverages,Real,False,243,Ambient (20-25°C),LOT-20241120-687,1175,948,217,38,693,149,36.31,7879.27,3,Supermarket C - HSR Layout
146,2025-02-26,2025-02-13,2025-02-27,1,True,3633,Orange,Fruits,Del Monte,True,14,Cool (10-15°C),LOT-20250213-965,758,533,266,25,242,242,75.27,20021.82,4,Supermarket C - HSR Layout
147,2023-06-12,2023-06-03,2023-06-17,5,False,3778,Orange,Fruits,Del Monte,True,14,Cool (10-15°C),LOT-20230603-915,617,408,177,25,206,13,33.29,5892.33,4,Supermarket C - HSR Layout
148,2023-01-12,2023-01-08,2023-01-14,2,True,6947,Croissant,Bakery,Local Bakery,True,6,Ambient (20-25°C),LOT-20230108-949,552,330,237,12,81,81,94.76,22458.12,3,Supermarket C - HSR Layout
149,2025-04-17,2024-11-03,2025-10-27,193,False,8843,Cold Coffee 200ml,Beverages,Nestlé,False,358,Ambient (20-25°C),LOT-20241103-220,1013,768,288,23,457,111,101.43,29211.84,4,Supermarket C - HSR Layout
150,2024-10-19,2024-10-16,2024-10-20,1,True,6242,Sandwich Bread,Bakery,Britannia,True,4,Ambient (20-25°C),LOT-20241016-269,560,372,216,18,138,138,118.66,25630.56,4,Supermarket C - HSR Layout
151,2024-01-22,2024-01-18,2024-01-27,5,False,4114,Carrot,Vegetables,FarmGate,True,9,Cool (10-15°C),LOT-20240118-703,536,240,129,10,101,0,20.09,2591.61,5,Supermarket C - HSR Layout
152,2023-01-16,2023-01-15,2023-01-21,5,False,6239,Sandwich Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20230115-622,543,434,233,24,177,19,117.64,27410.12,4,Supermarket C - HSR Layout
153,2025-02-16,2025-02-13,2025-02-20,4,False,4970,Spinach,Vegetables,FarmGate,True,7,Cool (10-15°C),LOT-20250213-586,386,217,99,11,107,21,48.81,4832.19,5,Supermarket C - HSR Layout
154,2024-12-13,2024-12-07,2025-05-27,165,False,9833,Masala Namkeen 150g,Snacks,Haldiram's,False,171,Ambient (20-25°C),LOT-20241207-876,693,443,211,16,216,61,123.51,26060.61,4,Supermarket C - HSR Layout
155,2024-03-28,2024-03-17,2024-03-31,3,True,5321,Butter 100g,Dairy,Amul,True,14,Chilled (2-4°C),LOT-20240317-362,471,212,151,5,56,56,21.28,3213.28,4,Supermarket C - HSR Layout
156,2023-02-13,2023-02-07,2023-02-24,11,False,5160,Paneer 200g,Dairy,Nandini,True,17,Chilled (2-4°C),LOT-20230207-935,609,594,309,33,252,61,44.2,13657.8,5,Supermarket C - HSR Layout
157,2023-01-23,2023-01-12,2023-01-24,1,True,4895,Carrot,Vegetables,FarmGate,True,12,Cool (10-15°C),LOT-20230112-135,573,349,235,16,98,98,49.97,11742.95,4,Supermarket C - HSR Layout
158,2023-10-07,2023-10-03,2023-10-13,6,False,3056,Mango,Fruits,FreshFarms,True,10,Cool (10-15°C),LOT-20231003-769,286,207,74,12,121,13,48.6,3596.4,4,Supermarket C - HSR Layout
159,2023-08-25,2023-04-06,2023-09-13,19,False,9737,Potato Chips 100g,Snacks,Lays,False,160,Ambient (20-25°C),LOT-20230406-597,712,521,218,18,285,66,40.28,8781.04,3,Supermarket C - HSR Layout
160,2024-05-17,2024-05-03,2024-05-25,8,False,5292,Paneer 200g,Dairy,Nandini,True,22,Chilled (2-4°C),LOT-20240503-182,502,255,123,10,122,15,107.15,13179.45,4,Supermarket C - HSR Layout
161,2024-06-28,2024-06-28,2024-07-07,9,False,4651,Onion,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20240628-377,528,343,196,20,127,14,57.06,11183.76,4,Supermarket C - HSR Layout
162,2024-06-22,2024-06-17,2024-06-29,7,False,7523,Mutton Curry Cut 500g,Meat,Licious,True,12,Frozen (-18°C),LOT-20240617-948,235,166,57,12,97,5,138.9,7917.3,3,Supermarket C - HSR Layout
163,2023-05-25,2023-05-24,2023-06-01,7,False,4254,Onion,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20230524-557,584,515,317,28,170,4,56.38,17872.46,3,Supermarket C - HSR Layout
164,2025-03-15,2025-03-11,2025-03-24,9,False,3561,Mango,Fruits,FreshFarms,True,13,Cool (10-15°C),LOT-20250311-322,590,528,293,36,199,14,106.08,31081.44,5,Supermarket C - HSR Layout
165,2024-08-29,2024-08-26,2024-09-08,10,False,4808,Potato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20240826-942,439,366,299,6,61,1,18.28,5465.72,5,Supermarket C - HSR Layout
166,2023-08-12,2023-04-10,2023-10-19,68,False,8951,Soda 500ml,Beverages,Coca-Cola,False,192,Ambient (20-25°C),LOT-20230410-600,897,682,276,30,376,6,54.88,15146.88,5,Supermarket C - HSR Layout
167,2024-10-10,2024-10-02,2024-10-15,5,False,7755,Mutton Curry Cut 500g,Meat,Licious,True,13,Frozen (-18°C),LOT-20241002-609,553,484,217,35,232,67,244.43,53041.31,3,Supermarket C - HSR Layout
168,2025-03-04,2025-02-28,2025-03-07,3,True,4476,Spinach,Vegetables,FarmGate,True,7,Cool (10-15°C),LOT-20250228-247,429,284,165,13,106,106,25.15,4149.75,3,Supermarket C - HSR Layout
169,2025-07-01,2025-01-17,2025-08-23,53,False,9532,Chocolate Bar 45g,Snacks,Cadbury,False,218,Ambient (20-25°C),LOT-20250117-273,860,598,182,13,403,108,144.04,26215.28,2,Supermarket C - HSR Layout
170,2024-01-07,2024-01-03,2024-01-25,18,False,5708,Milk 500ml,Dairy,Amul,True,22,Chilled (2-4°C),LOT-20240103-432,548,521,333,26,162,43,114.16,38015.28,4,Supermarket C - HSR Layout
171,2025-04-20,2025-04-19,2025-04-22,2,True,6449,Pav 6pc,Bakery,Modern Foods,True,3,Ambient (20-25°C),LOT-20250419-721,393,311,92,28,191,191,39.22,3608.24,4,Supermarket C - HSR Layout
172,2024-08-14,2024-08-09,2024-08-22,8,False,4705,Onion,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20240809-864,565,440,195,27,218,36,57.61,11233.95,4,Supermarket C - HSR Layout
173,2025-04-05,2025-01-19,2025-08-21,138,False,8516,Cold Coffee 200ml,Beverages,Nestlé,False,214,Ambient (20-25°C),LOT-20250119-806,843,468,142,16,310,58,107.51,15266.42,4,Supermarket C - HSR Layout
174,2024-04-17,2024-01-09,2024-09-08,144,False,8386,Orange Juice 1L,Beverages,Real,False,243,Ambient (20-25°C),LOT-20240109-165,738,577,219,22,336,32,22.34,4892.46,4,Supermarket C - HSR Layout
175,2023-08-28,2023-08-26,2023-09-01,4,False,6774,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20230826-150,367,339,139,20,180,12,65.93,9164.27,3,Supermarket C - HSR Layout
176,2023-03-31,2023-03-22,2023-04-05,5,False,3996,Mango,Fruits,FreshFarms,True,14,Cool (10-15°C),LOT-20230322-650,504,188,89,10,89,9,69.28,6165.92,4,Supermarket C - HSR Layout
177,2024-08-23,2024-08-19,2024-09-03,11,False,3811,Pomegranate,Fruits,FreshFarms,True,15,Cool (10-15°C),LOT-20240819-429,258,178,102,11,65,11,38.57,3934.14,5,Supermarket C - HSR Layout
178,2023-11-22,2023-11-02,2023-11-25,3,True,5771,Butter 100g,Dairy,Amul,True,23,Chilled (2-4°C),LOT-20231102-309,483,396,173,22,201,201,81.57,14111.61,4,Supermarket C - HSR Layout
179,2023-07-03,2023-06-30,2023-07-05,2,True,6103,Pav 6pc,Bakery,Modern Foods,True,5,Ambient (20-25°C),LOT-20230630-430,354,279,217,7,55,55,102.95,22340.15,4,Supermarket C - HSR Layout
180,2024-03-27,2024-03-20,2024-03-28,1,True,4082,Carrot,Vegetables,FarmGate,True,8,Cool (10-15°C),LOT-20240320-603,326,208,87,17,104,104,44.62,3881.94,4,Supermarket C - HSR Layout
181,2024-03-22,2024-03-16,2024-03-29,7,False,4354,Onion,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20240316-686,617,447,228,22,197,8,44.3,10100.4,4,Supermarket C - HSR Layout
182,2024-08-19,2024-07-31,2025-02-14,179,False,9388,Potato Chips 100g,Snacks,Lays,False,198,Ambient (20-25°C),LOT-20240731-151,903,895,448,27,420,43,34.01,15236.48,4,Supermarket C - HSR Layout
183,2023-06-17,2023-06-11,2023-06-18,1,True,3293,Apple,Fruits,Del Monte,True,7,Cool (10-15°C),LOT-20230611-830,451,380,117,36,227,227,97.74,11435.58,2,Supermarket C - HSR Layout
184,2023-05-13,2023-05-08,2023-05-17,4,False,4216,Tomato,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20230508-939,388,242,114,16,112,19,17.81,2030.34,2,Supermarket C - HSR Layout
185,2024-11-25,2024-11-19,2024-11-27,2,True,3154,Apple,Fruits,Del Monte,True,8,Cool (10-15°C),LOT-20241119-319,331,211,86,16,109,109,88.96,7650.56,5,Supermarket C - HSR Layout
186,2024-06-20,2024-04-05,2024-12-10,173,False,9260,Potato Chips 100g,Snacks,Lays,False,249,Ambient (20-25°C),LOT-20240405-310,932,612,258,20,334,16,48.3,12461.4,4,Supermarket C - HSR Layout
187,2023-12-25,2023-12-12,2023-12-29,4,False,5411,Milk 500ml,Dairy,Amul,True,17,Chilled (2-4°C),LOT-20231212-796,498,320,162,17,141,12,61.02,9885.24,4,Supermarket C - HSR Layout
188,2024-12-22,2024-12-20,2024-12-28,6,False,3591,Pomegranate,Fruits,FreshFarms,True,8,Cool (10-15°C),LOT-20241220-200,150,113,59,7,47,12,59.03,3482.77,5,Supermarket C - HSR Layout
189,2025-05-12,2025-05-06,2025-05-14,2,True,7676,Eggs Dozen,Meat,Local Farm,True,8,Frozen (-18°C),LOT-20250506-107,518,285,166,11,108,108,143.77,23865.82,5,Supermarket C - HSR Layout
190,2024-04-07,2024-03-29,2024-04-13,6,False,3880,Orange,Fruits,Del Monte,True,15,Cool (10-15°C),LOT-20240329-686,447,375,210,21,144,20,82.24,17270.4,4,Supermarket C - HSR Layout
191,2024-01-28,2024-01-23,2024-02-03,6,False,4154,Onion,Vegetables,Namdhari,True,11,Cool (10-15°C),LOT-20240123-160,404,273,149,9,115,17,44.29,6599.21,5,Supermarket C - HSR Layout
192,2024-12-08,2024-11-28,2024-12-12,4,False,5627,Milk 500ml,Dairy,Amul,True,14,Chilled (2-4°C),LOT-20241128-937,693,536,361,21,154,1,60.19,21728.59,3,Supermarket C - HSR Layout
193,2023-02-12,2023-02-07,2023-02-27,15,False,5737,Butter 100g,Dairy,Amul,True,20,Chilled (2-4°C),LOT-20230207-868,364,256,178,8,70,8,75.59,13455.02,4,Supermarket C - HSR Layout
194,2023-04-01,2023-04-01,2023-04-05,4,False,6727,Brown Bread,Bakery,Britannia,True,4,Ambient (20-25°C),LOT-20230401-368,617,430,246,26,158,2,107.21,26373.66,5,Supermarket C - HSR Layout
195,2025-06-21,2025-06-06,2026-05-12,325,False,9637,Masala Namkeen 150g,Snacks,Haldiram's,False,340,Ambient (20-25°C),LOT-20250606-738,1097,666,496,10,160,23,62.02,30761.92,5,Supermarket C - HSR Layout
196,2023-02-15,2023-02-06,2023-02-15,0,True,4278,Spinach,Vegetables,FarmGate,True,9,Cool (10-15°C),LOT-20230206-147,604,509,183,40,286,286,27.61,5052.63,2,Supermarket C - HSR Layout
197,2025-04-19,2025-04-11,2025-04-21,2,True,4343,Tomato,Vegetables,Namdhari,True,10,Cool (10-15°C),LOT-20250411-534,580,312,166,17,129,129,39.28,6520.48,3,Supermarket C - HSR Layout
198,2025-09-10,2024-12-15,2025-09-17,7,True,8265,Soda 500ml,Beverages,Coca-Cola,False,276,Ambient (20-25°C),LOT-20241215-601,695,345,119,15,211,211,56.55,6729.45,4,Supermarket C - HSR Layout
199,2025-03-21,2024-05-31,2025-04-21,31,False,9723,Biscuit 200g,Snacks,Parle,False,325,Ambient (20-25°C),LOT-20240531-663,940,413,192,16,205,37,18.01,3457.92,3,Supermarket C - HSR Layout
200,2025-04-16,2025-01-27,2025-11-30,228,False,8113,Soda 500ml,Beverages,Coca-Cola,False,307,Ambient (20-25°C),LOT-20250127-112,1053,819,282,20,517,138,84.83,23922.06,4,Supermarket C - HSR Layout
201,2025-01-22,2025-01-18,2025-01-22,0,True,6837,Croissant,Bakery,Local Bakery,True,4,Ambient (20-25°C),LOT-20250118-106,678,401,169,30,202,202,87.97,14866.93,3,Supermarket C - HSR Layout
202,2024-05-01,2024-04-29,2024-05-12,11,False,3434,Mango,Fruits,FreshFarms,True,13,Cool (10-15°C),LOT-20240429-125,568,415,246,25,144,40,114.48,28162.08,5,Supermarket C - HSR Layout
203,2024-03-15,2023-11-02,2024-04-24,40,False,9767,Masala Namkeen 150g,Snacks,Haldiram's,False,174,Ambient (20-25°C),LOT-20231102-198,884,657,176,33,448,5,14.02,2467.52,2,Supermarket C - HSR Layout
204,2024-08-02,2024-07-29,2024-08-10,8,False,3550,Orange,Fruits,Del Monte,True,12,Cool (10-15°C),LOT-20240729-918,488,379,167,29,183,29,76.2,12725.4,5,Supermarket C - HSR Layout
205,2024-08-11,2024-08-07,2024-08-11,0,True,6694,Croissant,Bakery,Local Bakery,True,4,Ambient (20-25°C),LOT-20240807-625,482,423,196,29,198,198,75.07,14713.72,3,Supermarket C - HSR Layout
206,2023-07-01,2023-06-19,2023-07-01,0,True,4977,Tomato,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20230619-172,148,148,67,11,70,70,45.29,3034.43,1,Supermarket C - HSR Layout
207,2025-06-22,2025-06-18,2025-06-29,7,False,4140,Tomato,Vegetables,Namdhari,True,11,Cool (10-15°C),LOT-20250618-256,439,325,233,11,81,16,27.25,6349.25,4,Supermarket C - HSR Layout
208,2025-06-21,2025-01-07,2025-07-25,34,False,8958,Packaged Water 1L,Beverages,Bisleri,False,199,Ambient (20-25°C),LOT-20250107-888,1075,820,244,19,557,106,97.35,23753.4,3,Supermarket C - HSR Layout
209,2024-08-29,2024-08-15,2024-09-01,3,True,3036,Pomegranate,Fruits,FreshFarms,True,17,Cool (10-15°C),LOT-20240815-559,524,403,195,24,184,184,96.23,18764.85,4,Supermarket C - HSR Layout
210,2024-07-15,2024-07-13,2024-07-22,7,False,4532,Onion,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20240713-281,553,383,204,21,158,31,50.34,10269.36,5,Supermarket C - HSR Layout
211,2025-06-22,2025-01-17,2025-07-10,18,False,8949,Soda 500ml,Beverages,Coca-Cola,False,174,Ambient (20-25°C),LOT-20250117-757,861,537,204,19,314,81,84.66,17270.64,3,Supermarket C - HSR Layout
212,2024-01-03,2023-12-26,2024-01-08,5,False,4665,Carrot,Vegetables,FarmGate,True,13,Cool (10-15°C),LOT-20231226-652,334,278,120,23,135,24,32.56,3907.2,4,Supermarket C - HSR Layout
213,2023-06-06,2023-05-28,2023-06-10,4,False,4147,Onion,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20230528-548,367,258,104,14,140,17,58.14,6046.56,4,Supermarket C - HSR Layout
214,2023-08-01,2023-06-11,2023-11-20,111,False,9234,Chocolate Bar 45g,Snacks,Cadbury,False,162,Ambient (20-25°C),LOT-20230611-315,801,528,227,11,290,62,55.4,12575.8,5,Supermarket C - HSR Layout
215,2023-07-07,2023-07-05,2023-07-12,5,False,5520,Paneer 200g,Dairy,Nandini,True,7,Chilled (2-4°C),LOT-20230705-857,486,428,244,23,161,43,34.1,8320.4,5,Supermarket C - HSR Layout
216,2024-11-19,2024-07-08,2024-12-10,21,False,8975,Soda 500ml,Beverages,Coca-Cola,False,155,Ambient (20-25°C),LOT-20240708-884,1153,342,105,14,223,53,31.33,3289.65,5,Supermarket C - HSR Layout
217,2023-10-11,2023-09-18,2023-10-13,2,True,5268,Milk 500ml,Dairy,Amul,True,25,Chilled (2-4°C),LOT-20230918-212,619,534,306,20,208,208,22.89,7004.34,3,Supermarket C - HSR Layout
218,2023-06-23,2023-06-11,2023-07-01,8,False,3889,Orange,Fruits,Del Monte,True,20,Cool (10-15°C),LOT-20230611-563,704,378,178,26,174,36,108.29,19275.62,4,Supermarket C - HSR Layout
219,2023-12-19,2023-09-04,2024-03-28,100,False,8863,Packaged Water 1L,Beverages,Bisleri,False,206,Ambient (20-25°C),LOT-20230904-200,769,589,266,16,307,45,113.27,30129.82,2,Supermarket C - HSR Layout
220,2023-08-12,2023-08-12,2023-08-22,10,False,3303,Grapes,Fruits,Reliance Fresh,True,10,Cool (10-15°C),LOT-20230812-989,526,209,134,14,61,5,99.51,13334.34,4,Supermarket C - HSR Layout
221,2024-10-10,2024-10-02,2024-10-10,0,True,3080,Mango,Fruits,FreshFarms,True,8,Cool (10-15°C),LOT-20241002-694,477,345,138,34,173,173,80.44,11100.72,3,Supermarket C - HSR Layout
222,2024-12-10,2024-11-30,2024-12-10,0,True,7807,Chicken Breast 500g,Meat,Licious,True,10,Frozen (-18°C),LOT-20241130-948,233,147,57,12,78,78,265.5,15133.5,3,Supermarket C - HSR Layout
223,2023-09-12,2023-09-01,2023-09-13,1,True,3378,Orange,Fruits,Del Monte,True,12,Cool (10-15°C),LOT-20230901-965,471,326,108,33,185,185,31.08,3356.64,5,Supermarket C - HSR Layout
224,2024-02-24,2024-02-14,2024-02-25,1,True,5732,Curd 400g,Dairy,Amul,True,11,Chilled (2-4°C),LOT-20240214-861,537,478,239,34,205,205,56.44,13489.16,3,Supermarket C - HSR Layout
225,2024-10-21,2024-10-17,2024-10-23,2,True,6756,Sandwich Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20241017-323,562,245,106,14,125,125,37.84,4011.04,3,Supermarket C - HSR Layout
226,2024-12-18,2024-12-11,2024-12-22,4,False,3645,Mango,Fruits,FreshFarms,True,11,Cool (10-15°C),LOT-20241211-759,721,391,238,15,138,14,103.1,24537.8,3,Supermarket C - HSR Layout
227,2023-05-26,2023-05-19,2023-05-31,5,False,4758,Potato,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20230519-543,470,347,187,18,142,2,54.53,10197.11,4,Supermarket C - HSR Layout
228,2023-08-21,2023-04-06,2024-01-22,154,False,9078,Biscuit 200g,Snacks,Parle,False,291,Ambient (20-25°C),LOT-20230406-755,1081,834,308,21,505,121,108.19,33322.52,5,Supermarket C - HSR Layout
229,2023-10-04,2023-10-03,2023-10-13,9,False,7160,Fish Fillet 500g,Meat,FreshToHome,True,10,Frozen (-18°C),LOT-20231003-224,274,223,113,12,98,7,310.1,35041.3,4,Supermarket C - HSR Layout
230,2025-01-01,2024-12-29,2025-01-04,3,True,6005,Brown Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20241229-434,771,732,376,44,312,312,106.13,39904.88,2,Supermarket C - HSR Layout
231,2024-06-16,2024-06-14,2024-06-20,4,False,6549,Sandwich Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20240614-880,625,435,214,27,194,13,74.08,15853.12,5,Supermarket C - HSR Layout
232,2023-06-05,2023-05-25,2023-06-18,13,False,5900,Curd 400g,Dairy,Amul,True,24,Chilled (2-4°C),LOT-20230525-181,323,233,101,11,121,21,44.73,4517.73,5,Supermarket C - HSR Layout
233,2025-01-23,2024-05-27,2025-03-23,59,False,9976,Masala Namkeen 150g,Snacks,Haldiram's,False,300,Ambient (20-25°C),LOT-20240527-681,847,672,236,16,420,43,140.83,33235.88,4,Supermarket C - HSR Layout
234,2025-01-19,2025-01-06,2025-01-27,8,False,5502,Curd 400g,Dairy,Amul,True,21,Chilled (2-4°C),LOT-20250106-515,729,622,310,30,282,71,66.4,20584.0,3,Supermarket C - HSR Layout
235,2024-09-04,2024-08-29,2024-09-19,15,False,5756,Yogurt Cup,Dairy,Nestlé,True,21,Chilled (2-4°C),LOT-20240829-269,509,388,197,24,167,41,86.8,17099.6,5,Supermarket C - HSR Layout
236,2024-12-11,2024-12-04,2024-12-16,5,False,7662,Fish Fillet 500g,Meat,FreshToHome,True,12,Frozen (-18°C),LOT-20241204-655,650,579,218,38,323,25,262.21,57161.78,5,Supermarket C - HSR Layout
237,2023-03-28,2023-02-28,2023-03-28,0,True,5716,Butter 100g,Dairy,Amul,True,28,Chilled (2-4°C),LOT-20230228-877,530,364,186,19,159,159,21.96,4084.56,3,Supermarket C - HSR Layout
238,2024-05-08,2024-05-02,2024-05-09,1,True,4036,Carrot,Vegetables,FarmGate,True,7,Cool (10-15°C),LOT-20240502-403,470,253,133,20,100,100,27.55,3664.15,4,Supermarket C - HSR Layout
239,2025-01-25,2025-01-19,2025-01-26,1,True,5542,Yogurt Cup,Dairy,Nestlé,True,7,Chilled (2-4°C),LOT-20250119-925,628,411,195,29,187,187,96.69,18854.55,4,Supermarket C - HSR Layout
240,2025-01-10,2024-08-30,2025-04-20,100,False,9124,Biscuit 200g,Snacks,Parle,False,233,Ambient (20-25°C),LOT-20240830-306,758,572,278,12,282,52,91.59,25462.02,5,Supermarket C - HSR Layout
