Date,Shop_ID,Shop_Name,City,Product_ID,Product_Name,Category,Supplier_Name,Quantity_Stocked,Quantity_Sold,Price_per_Unit (₹),Revenue (₹),Wastage_Units,Storage_Type,Feedback_Score
2024-01-19,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,64,59,35.0,2065.0,5,Ambient,5
2024-01-19,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,35,32,420.0,13440.0,3,Ambient,4
2024-01-19,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,35,32,155.0,4960.0,3,Ambient,5
2024-01-19,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,28,18,20.0,360.0,10,Ambient,3
2024-01-19,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,44,28,40.0,1120.0,16,Refrigerated,3
2024-01-20,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,64,42,42.0,1764.0,22,Refrigerated,2
2024-01-20,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,23,18,38.0,684.0,5,Ambient,3
2024-01-20,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,56,31,240.0,7440.0,25,Ice Box,2
2024-01-20,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,35,32,72.0,2304.0,3,Refrigerated,5
2024-01-20,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,43,36,25.0,900.0,7,Ambient,4
2024-01-20,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,47,46,35.0,1610.0,1,Ambient,4
2024-01-20,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,50,42,420.0,17640.0,8,Ambient,3
2024-01-20,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,41,24,155.0,3720.0,17,Ambient,2
2024-01-20,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,35,26,20.0,520.0,9,Ambient,3
2024-01-20,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,41,25,40.0,1000.0,16,Refrigerated,3
2024-01-21,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,51,38,42.0,1596.0,13,Refrigerated,3
2024-01-21,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,22,14,38.0,532.0,8,Ambient,3
2024-01-21,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,40,23,240.0,5520.0,17,Ice Box,2
2024-01-21,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,59,43,72.0,3096.0,16,Refrigerated,3
2024-01-21,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,56,45,25.0,1125.0,11,Ambient,4
2024-01-21,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,22,17,35.0,595.0,5,Ambient,3
2024-01-21,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,24,24,420.0,10080.0,0,Ambient,5
2024-01-21,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,42,23,155.0,3565.0,19,Ambient,2
2024-01-21,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,44,28,20.0,560.0,16,Ambient,2
2024-01-21,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,36,25,40.0,1000.0,11,Refrigerated,3
2024-01-22,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,69,65,42.0,2730.0,4,Refrigerated,4
2024-01-22,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,65,53,38.0,2014.0,12,Ambient,3
2024-01-22,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,70,62,240.0,14880.0,8,Ice Box,3
2024-01-22,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,60,38,72.0,2736.0,22,Refrigerated,3
2024-01-22,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,29,18,25.0,450.0,11,Ambient,3
2024-01-22,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,47,45,35.0,1575.0,2,Ambient,5
2024-01-22,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,22,19,420.0,7980.0,3,Ambient,3
2024-01-22,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,16,12,155.0,1860.0,4,Ambient,3
2024-01-22,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,37,21,20.0,420.0,16,Ambient,2
2024-01-22,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,39,22,40.0,880.0,17,Refrigerated,2
2024-01-23,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,45,34,42.0,1428.0,11,Refrigerated,3
2024-01-23,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,38,32,38.0,1216.0,6,Ambient,4
2024-01-23,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,65,44,240.0,10560.0,21,Ice Box,2
2024-01-23,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,43,27,72.0,1944.0,16,Refrigerated,3
2024-01-23,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,59,52,25.0,1300.0,7,Ambient,3
2024-01-23,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,59,58,35.0,2030.0,1,Ambient,4
2024-01-23,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,23,14,420.0,5880.0,9,Ambient,3
2024-01-23,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,20,17,155.0,2635.0,3,Ambient,3
2024-01-23,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,25,18,20.0,360.0,7,Ambient,4
2024-01-23,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,38,35,40.0,1400.0,3,Refrigerated,5
2024-01-24,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,20,12,42.0,504.0,8,Refrigerated,3
2024-01-24,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,59,47,38.0,1786.0,12,Ambient,4
2024-01-24,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,41,24,240.0,5760.0,17,Ice Box,3
2024-01-24,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,35,29,72.0,2088.0,6,Refrigerated,4
2024-01-24,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,64,63,25.0,1575.0,1,Ambient,5
2024-01-24,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,67,44,35.0,1540.0,23,Ambient,2
2024-01-24,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,22,14,420.0,5880.0,8,Ambient,2
2024-01-24,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,42,30,155.0,4650.0,12,Ambient,4
2024-01-24,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,50,38,20.0,760.0,12,Ambient,3
2024-01-24,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,33,21,40.0,840.0,12,Refrigerated,2
2024-01-25,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,60,40,42.0,1680.0,20,Refrigerated,3
2024-01-25,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,26,15,38.0,570.0,11,Ambient,2
2024-01-25,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,56,48,240.0,11520.0,8,Ice Box,4
2024-01-25,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,59,42,72.0,3024.0,17,Refrigerated,3
2024-01-25,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,56,41,25.0,1025.0,15,Ambient,4
2024-01-25,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,47,36,35.0,1260.0,11,Ambient,3
2024-01-25,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,33,33,420.0,13860.0,0,Ambient,4
2024-01-25,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,29,15,155.0,2325.0,14,Ambient,2
2024-01-25,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,17,13,20.0,260.0,4,Ambient,3
2024-01-25,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,44,43,40.0,1720.0,1,Refrigerated,4
2024-01-26,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,33,23,42.0,966.0,10,Refrigerated,2
2024-01-26,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,51,30,38.0,1140.0,21,Ambient,3
2024-01-26,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,57,39,240.0,9360.0,18,Ice Box,2
2024-01-26,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,30,18,72.0,1296.0,12,Refrigerated,2
2024-01-26,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,30,16,25.0,400.0,14,Ambient,2
2024-01-26,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,43,23,35.0,805.0,20,Ambient,2
2024-01-26,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,18,12,420.0,5040.0,6,Ambient,2
2024-01-26,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,30,22,155.0,3410.0,8,Ambient,4
2024-01-26,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,40,31,20.0,620.0,9,Ambient,3
2024-01-26,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,28,16,40.0,640.0,12,Refrigerated,2
2024-01-27,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,20,12,42.0,504.0,8,Refrigerated,2
2024-01-27,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,45,40,38.0,1520.0,5,Ambient,4
2024-01-27,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,29,20,240.0,4800.0,9,Ice Box,2
2024-01-27,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,41,24,72.0,1728.0,17,Refrigerated,2
2024-01-27,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,35,28,25.0,700.0,7,Ambient,3
2024-01-27,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,41,35,35.0,1225.0,6,Ambient,3
2024-01-27,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,44,39,420.0,16380.0,5,Ambient,3
2024-01-27,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,28,27,155.0,4185.0,1,Ambient,4
2024-01-27,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,15,13,20.0,260.0,2,Ambient,3
2024-01-27,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,49,49,40.0,1960.0,0,Refrigerated,4
2024-01-28,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,39,36,42.0,1512.0,3,Refrigerated,5
2024-01-28,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,36,19,38.0,722.0,17,Ambient,3
2024-01-28,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,22,13,240.0,3120.0,9,Ice Box,3
2024-01-28,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,31,31,72.0,2232.0,0,Refrigerated,4
2024-01-28,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,64,54,25.0,1350.0,10,Ambient,3
2024-01-28,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,21,16,35.0,560.0,5,Ambient,3
2024-01-28,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,47,37,420.0,15540.0,10,Ambient,3
2024-01-28,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,36,27,155.0,4185.0,9,Ambient,4
2024-01-28,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,47,38,20.0,760.0,9,Ambient,4
2024-01-28,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,27,24,40.0,960.0,3,Refrigerated,4
2024-01-29,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,66,54,42.0,2268.0,12,Refrigerated,3
2024-01-29,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,54,46,38.0,1748.0,8,Ambient,4
2024-01-29,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,69,51,240.0,12240.0,18,Ice Box,4
2024-01-29,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,69,39,72.0,2808.0,30,Refrigerated,2
2024-01-29,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,40,30,25.0,750.0,10,Ambient,4
2024-01-29,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,56,43,35.0,1505.0,13,Ambient,3
2024-01-29,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,47,30,420.0,12600.0,17,Ambient,2
2024-01-29,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,47,40,155.0,6200.0,7,Ambient,4
2024-01-29,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,45,38,20.0,760.0,7,Ambient,3
2024-01-29,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,27,21,40.0,840.0,6,Refrigerated,4
2024-01-30,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,26,21,42.0,882.0,5,Refrigerated,3
2024-01-30,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,34,24,38.0,912.0,10,Ambient,4
2024-01-30,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,59,51,240.0,12240.0,8,Ice Box,4
2024-01-30,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,55,52,72.0,3744.0,3,Refrigerated,4
2024-01-30,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,27,25,25.0,625.0,2,Ambient,5
2024-01-30,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,23,20,35.0,700.0,3,Ambient,3
2024-01-30,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,22,18,420.0,7560.0,4,Ambient,4
2024-01-30,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,42,40,155.0,6200.0,2,Ambient,5
2024-01-30,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,26,15,20.0,300.0,11,Ambient,2
2024-01-30,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,19,13,40.0,520.0,6,Refrigerated,2
2024-01-31,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,28,27,42.0,1134.0,1,Refrigerated,4
2024-01-31,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,21,21,38.0,798.0,0,Ambient,5
2024-01-31,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,28,22,240.0,5280.0,6,Ice Box,4
2024-01-31,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,46,40,72.0,2880.0,6,Refrigerated,3
2024-01-31,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,23,22,25.0,550.0,1,Ambient,4
2024-01-31,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,38,24,35.0,840.0,14,Ambient,3
2024-01-31,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,19,15,420.0,6300.0,4,Ambient,4
2024-01-31,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,16,15,155.0,2325.0,1,Ambient,4
2024-01-31,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,35,24,20.0,480.0,11,Ambient,3
2024-01-31,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,38,32,40.0,1280.0,6,Refrigerated,4
2024-02-01,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,68,44,42.0,1848.0,24,Refrigerated,2
2024-02-01,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,30,25,38.0,950.0,5,Ambient,3
2024-02-01,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,67,52,240.0,12480.0,15,Ice Box,4
2024-02-01,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,60,43,72.0,3096.0,17,Refrigerated,3
2024-02-01,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,39,28,25.0,700.0,11,Ambient,3
2024-02-01,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,39,33,35.0,1155.0,6,Ambient,4
2024-02-01,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,37,25,420.0,10500.0,12,Ambient,3
2024-02-01,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,41,31,155.0,4805.0,10,Ambient,3
2024-02-01,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,41,32,20.0,640.0,9,Ambient,4
2024-02-01,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,31,24,40.0,960.0,7,Refrigerated,3
2024-02-02,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,40,40,42.0,1680.0,0,Refrigerated,5
2024-02-02,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,35,29,38.0,1102.0,6,Ambient,3
2024-02-02,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,36,24,240.0,5760.0,12,Ice Box,3
2024-02-02,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,50,37,72.0,2664.0,13,Refrigerated,3
2024-02-02,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,64,42,25.0,1050.0,22,Ambient,2
2024-02-02,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,31,24,35.0,840.0,7,Ambient,3
2024-02-02,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,35,32,420.0,13440.0,3,Ambient,4
2024-02-02,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,40,29,155.0,4495.0,11,Ambient,4
2024-02-02,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,44,31,20.0,620.0,13,Ambient,3
2024-02-02,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,27,21,40.0,840.0,6,Refrigerated,3
2024-02-03,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,62,37,42.0,1554.0,25,Refrigerated,3
2024-02-03,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,40,39,38.0,1482.0,1,Ambient,5
2024-02-03,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,60,36,240.0,8640.0,24,Ice Box,2
2024-02-03,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,30,19,72.0,1368.0,11,Refrigerated,3
2024-02-03,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,31,23,25.0,575.0,8,Ambient,4
2024-02-03,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,47,37,35.0,1295.0,10,Ambient,3
2024-02-03,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,44,29,420.0,12180.0,15,Ambient,2
2024-02-03,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,34,24,155.0,3720.0,10,Ambient,3
2024-02-03,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,33,29,20.0,580.0,4,Ambient,4
2024-02-03,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,16,16,40.0,640.0,0,Refrigerated,4
2024-02-04,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,58,55,42.0,2310.0,3,Refrigerated,5
2024-02-04,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,30,16,38.0,608.0,14,Ambient,3
2024-02-04,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,59,38,240.0,9120.0,21,Ice Box,2
2024-02-04,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,56,56,72.0,4032.0,0,Refrigerated,4
2024-02-04,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,56,55,25.0,1375.0,1,Ambient,5
2024-02-04,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,66,47,35.0,1645.0,19,Ambient,3
2024-02-04,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,24,21,420.0,8820.0,3,Ambient,4
2024-02-04,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,40,23,155.0,3565.0,17,Ambient,2
2024-02-04,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,33,22,20.0,440.0,11,Ambient,2
2024-02-04,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,40,32,40.0,1280.0,8,Refrigerated,3
2024-02-05,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,41,34,42.0,1428.0,7,Refrigerated,4
2024-02-05,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,26,19,38.0,722.0,7,Ambient,4
2024-02-05,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,36,25,240.0,6000.0,11,Ice Box,2
2024-02-05,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,37,20,72.0,1440.0,17,Refrigerated,2
2024-02-05,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,63,43,25.0,1075.0,20,Ambient,3
2024-02-05,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,27,16,35.0,560.0,11,Ambient,2
2024-02-05,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,22,14,420.0,5880.0,8,Ambient,3
2024-02-05,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,32,18,155.0,2790.0,14,Ambient,2
2024-02-05,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,39,38,20.0,760.0,1,Ambient,4
2024-02-05,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,44,38,40.0,1520.0,6,Refrigerated,3
2024-02-06,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,38,38,42.0,1596.0,0,Refrigerated,4
2024-02-06,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,48,37,38.0,1406.0,11,Ambient,4
2024-02-06,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,25,20,240.0,4800.0,5,Ice Box,3
2024-02-06,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,33,29,72.0,2088.0,4,Refrigerated,4
2024-02-06,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,24,14,25.0,350.0,10,Ambient,2
2024-02-06,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,37,28,35.0,980.0,9,Ambient,3
2024-02-06,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,30,19,420.0,7980.0,11,Ambient,3
2024-02-06,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,36,33,155.0,5115.0,3,Ambient,4
2024-02-06,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,43,34,20.0,680.0,9,Ambient,3
2024-02-06,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,48,32,40.0,1280.0,16,Refrigerated,2
2024-02-07,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,48,31,42.0,1302.0,17,Refrigerated,3
2024-02-07,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,46,26,38.0,988.0,20,Ambient,2
